file,deleted
WUHPIA_extracted.pdb,Y
WUHPOG_extracted.pdb,Y
WUHQAT_extracted.pdb,Y
WUHQUN_extracted.pdb,Y
WUHSUP_extracted.pdb,Y
WUHTAW_extracted.pdb,Y
WUJBEK_extracted.pdb,Y
WUJBIO_extracted.pdb,Y
WUJBUA_extracted.pdb,Y
WUJFOY_extracted.pdb,Y
WUJFUE_extracted.pdb,Y
WUJMIZ_extracted.pdb,Y
WUJSAW_extracted.pdb,Y
WUJSOK_extracted.pdb,Y
WUJSUQ_extracted.pdb,Y
WUJTAX_extracted.pdb,Y
WUJTEB_extracted.pdb,Y
WUJTIF_extracted.pdb,Y
WUJTOL_extracted.pdb,Y
WUJTUR_extracted.pdb,Y
WUJTUS_extracted.pdb,Y
WUJVAA_extracted.pdb,Y
WUJVAZ_extracted.pdb,Y
WUJVEE_extracted.pdb,Y
WUJVII_extracted.pdb,Y
WUJWII_extracted.pdb,Y
WUJWON_extracted.pdb,Y
WUJWOO_extracted.pdb,N
WUKCAI_extracted.pdb,Y
WUKDAH_extracted.pdb,Y
WUKDEL_extracted.pdb,Y
WUKFIT_extracted.pdb,Y
WUKFIT01_extracted.pdb,Y
WUKGUG_extracted.pdb,Y
WUKGUG01_extracted.pdb,Y
WUKKEU_extracted.pdb,N
WUKLAR_extracted.pdb,N
WUKLEV_extracted.pdb,N
WUKMIA_extracted.pdb,Y
WUKMUM_extracted.pdb,Y
WUKNIB_extracted.pdb,Y
WUKNOH_extracted.pdb,Y
WUKRIF_extracted.pdb,Y
WUKROK_extracted.pdb,Y
WUKRUQ_extracted.pdb,Y
WUKSAX_extracted.pdb,Y
WUKSEB_extracted.pdb,Y
WUKTAZ_extracted.pdb,Y
WUKTEC_extracted.pdb,Y
WUKTED_extracted.pdb,Y
WUKTIG_extracted.pdb,Y
WUKTIH_extracted.pdb,N
WUKTOL_extracted.pdb,N
WUKTOM_extracted.pdb,Y
WUKTON_extracted.pdb,N
WUKVOO_extracted.pdb,Y
WUKVUU_extracted.pdb,Y
WUKZUZ_extracted.pdb,Y
WULCIR_extracted.pdb,Y
WULDEN_extracted.pdb,Y
WULFEO_extracted.pdb,M
WULFIS_extracted.pdb,M
WULFOY_extracted.pdb,M
WULFUE_extracted.pdb,M
WULGER_extracted.pdb,Y
WULGER01_extracted.pdb,Y
WULKUL_extracted.pdb,Y
WULLAS_extracted.pdb,Y
WULLIA03_extracted.pdb,Y
WULTAZ_extracted.pdb,Y
WULTED_extracted.pdb,Y
WULTIH_extracted.pdb,Y
WULTIH01_extracted.pdb,Y
WULTON_extracted.pdb,Y
WULTON01_extracted.pdb,Y
WULTUT_extracted.pdb,Y
WULTUT01_extracted.pdb,Y
WULVAB_extracted.pdb,Y
WULVEF_extracted.pdb,Y
WUMHOB_extracted.pdb,N
WUMHUH_extracted.pdb,Y
WUMJEV_extracted.pdb,Y
WUMJIZ_extracted.pdb,Y
WUMKUM_extracted.pdb,Y
WUMLAT_extracted.pdb,Y
WUMLEX_extracted.pdb,Y
WUMRAY_extracted.pdb,Y
WUMREC_extracted.pdb,Y
WUMRIG_extracted.pdb,Y
WUMRUR_extracted.pdb,Y
WUMSAY_extracted.pdb,N
WUMSEC_extracted.pdb,N
WUMSEE_extracted.pdb,Y
WUMXAF_extracted.pdb,Y
WUMYIN_extracted.pdb,Y
WUMYIO_extracted.pdb,Y
WUMYOT_extracted.pdb,Y
WUMYOT01_extracted.pdb,Y
WUMYOU_extracted.pdb,Y
WUMYUA_extracted.pdb,Y
WUMYUZ_extracted.pdb,Y
WUMZAH_extracted.pdb,Y
WUMZEL_extracted.pdb,Y
WUMZIP_extracted.pdb,Y
WUMZOV_extracted.pdb,Y
WUNBUD_extracted.pdb,Y
WUNDUG_extracted.pdb,Y
WUNFAO_extracted.pdb,Y
WUNFES_extracted.pdb,Y
WUNFIW_extracted.pdb,Y
WUNGAP_extracted.pdb,Y
WUNHOE_extracted.pdb,Y
WUNHUK_extracted.pdb,Y
WUNKAR_extracted.pdb,Y
WUNKEV_extracted.pdb,Y
WUNKIZ_extracted.pdb,Y
WUNKOF_extracted.pdb,Y
WUNKOG_extracted.pdb,Y
WUNLAT_extracted.pdb,Y
WUNLIB_extracted.pdb,Y
WUNMAU_extracted.pdb,Y
WUNNID_extracted.pdb,Y
WUNNOJ_extracted.pdb,Y
WUNNUP_extracted.pdb,N
WUNPAX_extracted.pdb,Y
WUNPEB_extracted.pdb,Y
WUNREE_extracted.pdb,Y
WUNSOP_extracted.pdb,Y
WUNSUV_extracted.pdb,Y
WUNVIM_extracted.pdb,Y
WUNVOS_extracted.pdb,Y
WUNVUY_extracted.pdb,Y
WUNWAF_extracted.pdb,Y
WUNWEJ_extracted.pdb,N
WUNYIN_extracted.pdb,Y
WUNZOW_extracted.pdb,Y
WUPBIS_extracted.pdb,Y
WUPBOY_extracted.pdb,Y
WUPDUI_extracted.pdb,Y
WUPFIX_extracted.pdb,Y
WUPFIX01_extracted.pdb,Y
WUPFOD_extracted.pdb,Y
WUPGAQ_extracted.pdb,Y
WUPHOF_extracted.pdb,Y
WUPHUL_extracted.pdb,Y
WUPJEX_extracted.pdb,N
WUPKAU_extracted.pdb,Y
WUPKEY_extracted.pdb,Y
WUPKIC_extracted.pdb,Y
WUPKOI_extracted.pdb,Y
WUPMAW_extracted.pdb,Y
WUPNIG_extracted.pdb,Y
WUPPUS_extracted.pdb,Y
WUPPUU_extracted.pdb,Y
WUPPUU01_extracted.pdb,Y
WUPQEF_extracted.pdb,Y
WUPQUV_extracted.pdb,Y
WUPRUW_extracted.pdb,Y
WUQFEU_extracted.pdb,Y
WUQFIY_extracted.pdb,Y
WUQGIZ_extracted.pdb,Y
WUQHIB_extracted.pdb,Y
WUQLID_extracted.pdb,Y
WUQLOL_extracted.pdb,Y
WUQMUQ_extracted.pdb,Y
WUQNAX_extracted.pdb,Y
WUQPED_extracted.pdb,Y
WUQPUU_extracted.pdb,Y
WUQQIJ_extracted.pdb,Y
WUQROP_extracted.pdb,Y
WUQYIS_extracted.pdb,Y
WUQYUE_extracted.pdb,N
WURBER_extracted.pdb,Y
WURCAO_extracted.pdb,N
WURFUL_extracted.pdb,Y
WURJEA_extracted.pdb,Y
WURJIE_extracted.pdb,Y
WURJOK_extracted.pdb,Y
WURJUQ_extracted.pdb,Y
WURKAX_extracted.pdb,Y
WURLEC_extracted.pdb,Y
WURLIG_extracted.pdb,Y
WURLUS_extracted.pdb,Y
WURQAC_extracted.pdb,Y
WURSAE_extracted.pdb,N
WURTOT_extracted.pdb,Y
WURTOU_extracted.pdb,Y
WURVEL_extracted.pdb,N
WURVIP_extracted.pdb,N
WURVOU_extracted.pdb,Y
WURVOV_extracted.pdb,N
WURWIP01_extracted.pdb,Y
WURXOX_extracted.pdb,Y
WURXUD_extracted.pdb,Y
WURZEP_extracted.pdb,Y
WURZUG_extracted.pdb,Y
WUSCAO_extracted.pdb,Y
WUSCES_extracted.pdb,Y
WUSCIW_extracted.pdb,Y
WUSCOC_extracted.pdb,Y
WUSJOK_extracted.pdb,Y
WUSJUP_extracted.pdb,Y
WUSJUQ_extracted.pdb,Y
WUSKAW_extracted.pdb,Y
WUSKAX_extracted.pdb,Y
WUSLIF03_extracted.pdb,Y
WUSMIH_extracted.pdb,Y
WUSMUS_extracted.pdb,Y
WUSVIQ_extracted.pdb,Y
WUSVOW_extracted.pdb,Y
WUSWUE_extracted.pdb,Y
WUSYIS_extracted.pdb,N
WUSZUG_extracted.pdb,Y
WUTBIX_extracted.pdb,Y
WUTDAR_extracted.pdb,Y
WUTDEV_extracted.pdb,Y
WUTJOM_extracted.pdb,N
WUTKUS_extracted.pdb,Y
WUTLAZ_extracted.pdb,Y
WUTMII_extracted.pdb,Y
WUTMII01_extracted.pdb,Y
WUTMOO_extracted.pdb,Y
WUTMOO01_extracted.pdb,Y
WUTMUU_extracted.pdb,Y
WUTMUU01_extracted.pdb,Y
WUTQAF_extracted.pdb,Y
WUTQEJ_extracted.pdb,Y
WUTQIN_extracted.pdb,Y
WUTQOT_extracted.pdb,Y
WUTSEK_extracted.pdb,Y
WUTSEK01_extracted.pdb,Y
WUTVAJ_extracted.pdb,Y
WUTVIR_extracted.pdb,Y
WUTVOX_extracted.pdb,Y
WUTVOY_extracted.pdb,N
WUVJON_extracted.pdb,Y
WUVJUT_extracted.pdb,Y
WUVSOV_extracted.pdb,Y
WUVTIQ_extracted.pdb,Y
WUVWAL01_extracted.pdb,Y
WUVXAM01_extracted.pdb,Y
WUVYIV_extracted.pdb,Y
WUVZIW_extracted.pdb,N
WUWGEC_extracted.pdb,Y
WUWGOM_extracted.pdb,Y
WUWGUS_extracted.pdb,Y
WUWKUV_extracted.pdb,Y
WUWQOV01_extracted.pdb,Y
WUWRIR_extracted.pdb,Y
WUWSEN_extracted.pdb,Y
WUWWAO_extracted.pdb,Y
WUWYAQ_extracted.pdb,Y
WUWZAR_extracted.pdb,Y
WUWZEV_extracted.pdb,Y
WUXCIB_extracted.pdb,Y
WUXCOH_extracted.pdb,Y
WUXCUN_extracted.pdb,Y
WUXFUS_extracted.pdb,Y
WUXGEB_extracted.pdb,Y
WUXGUR_extracted.pdb,Y
WUXHAY01_extracted.pdb,Y
WUXHIG_extracted.pdb,Y
WUXHOM_extracted.pdb,Y
WUXHUS_extracted.pdb,Y
WUXNUA_extracted.pdb,N
WUXPAI_extracted.pdb,Y
WUXPEM_extracted.pdb,Y
WUXPIQ_extracted.pdb,Y
WUXPOW_extracted.pdb,Y
WUXPUC_extracted.pdb,Y
WUXQAJ_extracted.pdb,Y
WUXQEN_extracted.pdb,Y
WUXQIR_extracted.pdb,Y
WUXVUI_extracted.pdb,Y
WUXWAP_extracted.pdb,Y
WUYKEH_extracted.pdb,Y
WUYMOU_extracted.pdb,Y
WUYPEN_extracted.pdb,Y
WUYRUE_extracted.pdb,Y
WUYSAL_extracted.pdb,Y
WUYWOD_extracted.pdb,Y
WUZDEA_extracted.pdb,Y
WUZJEI_extracted.pdb,Y
WUZJIM_extracted.pdb,Y
WUZJOS_extracted.pdb,Y
WUZKAF_extracted.pdb,Y
WUZKEJ_extracted.pdb,Y
WUZKIN_extracted.pdb,Y
WUZKOT_extracted.pdb,Y
WUZKUZ_extracted.pdb,Y
WUZLAG_extracted.pdb,Y
WUZLOT_extracted.pdb,Y
WUZLUA_extracted.pdb,Y
WUZMAH_extracted.pdb,Y
WUZMIP_extracted.pdb,Y
WUZMOV_extracted.pdb,Y
WUZMUB_extracted.pdb,Y
WUZNAI_extracted.pdb,Y
WUZPAJ_extracted.pdb,N
WUZPEO_extracted.pdb,Y
WUZQEO_extracted.pdb,N
WUZROA_extracted.pdb,Y
WUZROZ01_extracted.pdb,Y
WUZSEQ_extracted.pdb,Y
WUZSOB_extracted.pdb,Y
WUZSUH_extracted.pdb,Y
WUZVUK_extracted.pdb,Y
WUZXUM_extracted.pdb,Y
XABDOW_extracted.pdb,Y
XABDUC_extracted.pdb,Y
XABGOX_extracted.pdb,Y
XABGOZ_extracted.pdb,Y
XABJER_extracted.pdb,Y
XABJES_extracted.pdb,Y
XABLAQ01_extracted.pdb,Y
XABPAU_extracted.pdb,Y
XABSEA_extracted.pdb,Y
XABWEF_extracted.pdb,Y
XABWIJ_extracted.pdb,N
XABWOP_extracted.pdb,Y
XABWUV_extracted.pdb,Y
XABXUV_extracted.pdb,N
XABYAC_extracted.pdb,N
XACFAK_extracted.pdb,Y
XACFEO_extracted.pdb,Y
XACJOA_extracted.pdb,N
XACJUG_extracted.pdb,N
XACQOI01_extracted.pdb,Y
XACREA_extracted.pdb,Y
XACTAY_extracted.pdb,Y
XACTEC_extracted.pdb,Y
XACTUQ_extracted.pdb,Y
XACTUS_extracted.pdb,Y
XACTUS01_extracted.pdb,Y
XACVAA_extracted.pdb,Y
XACVAA01_extracted.pdb,Y
XACVEE_extracted.pdb,Y
XACVII_extracted.pdb,Y
XACVOM_extracted.pdb,Y
XACWAZ_extracted.pdb,Y
XACWED_extracted.pdb,Y
XACXEH_extracted.pdb,N
XACXIL_extracted.pdb,N
XACXOR_extracted.pdb,N
XACXUU_extracted.pdb,Y
XACYAD_extracted.pdb,Y
XACYOR_extracted.pdb,Y
XACYUX_extracted.pdb,Y
XADGIV_extracted.pdb,Y
XADJET_extracted.pdb,Y
XADJIY_extracted.pdb,N
XADJUK_extracted.pdb,N
XADKAR_extracted.pdb,Y
XADLOF_extracted.pdb,Y
XADPIC_extracted.pdb,Y
XADPIC01_extracted.pdb,Y
XADXOR_extracted.pdb,Y
XADXOR01_extracted.pdb,Y
XAFBIS_extracted.pdb,Y
XAFGUI_extracted.pdb,Y
XAFHAP_extracted.pdb,Y
XAFHET_extracted.pdb,Y
XAFJOG_extracted.pdb,Y
XAFJUM_extracted.pdb,Y
XAFMOI_extracted.pdb,Y
XAFPAX_extracted.pdb,Y
XAFROO_extracted.pdb,Y
XAFSIG_extracted.pdb,Y
XAFZIN_extracted.pdb,Y
XAGBIT_extracted.pdb,Y
XAGDAN_extracted.pdb,Y
XAGDAN01_extracted.pdb,Y
XAGDOB_extracted.pdb,Y
XAGDUH_extracted.pdb,Y
XAGFER_extracted.pdb,Y
XAGHAR_extracted.pdb,Y
XAGHEV_extracted.pdb,Y
XAGHIZ_extracted.pdb,Y
XAGHOF_extracted.pdb,Y
XAGHUL_extracted.pdb,Y
XAGJAQ_extracted.pdb,Y
XAGJAQ01_extracted.pdb,Y
XAGJAT_extracted.pdb,Y
XAGJOG_extracted.pdb,N
XAGJUM_extracted.pdb,Y
XAGKAT_extracted.pdb,Y
XAGKEW_extracted.pdb,Y
XAGNAX_extracted.pdb,Y
XAGNAX01_extracted.pdb,Y
XAGNEB_extracted.pdb,Y
XAGNEB01_extracted.pdb,Y
XAGNID_extracted.pdb,Y
XAGNID01_extracted.pdb,Y
XAGNID02_extracted.pdb,Y
XAGNIF_extracted.pdb,Y
XAGNIF01_extracted.pdb,Y
XAGNOJ_extracted.pdb,Y
XAGNOL_extracted.pdb,Y
XAGNOL01_extracted.pdb,Y
XAGNUP_extracted.pdb,Y
XAGPOK_extracted.pdb,N
XAGQOO_extracted.pdb,Y
XAGQUU_extracted.pdb,Y
XAGREF_extracted.pdb,Y
XAGVAC_extracted.pdb,N
XAGWAF_extracted.pdb,Y
XAGWAG_extracted.pdb,Y
XAGWEK_extracted.pdb,Y
XAGWIO_extracted.pdb,Y
XAGXAH_extracted.pdb,N
XAGXEL_extracted.pdb,Y
XAGXIP_extracted.pdb,Y
XAGXUY_extracted.pdb,N
XAGYOT_extracted.pdb,N
XAGYUB_extracted.pdb,Y
XAGZUA_extracted.pdb,Y
XAHBAJ_extracted.pdb,Y
XAHBOZ_extracted.pdb,Y
XAHNIG_extracted.pdb,Y
XAHQUV_extracted.pdb,Y
XAHTEI_extracted.pdb,Y
XAHTIM_extracted.pdb,Y
XAHTOS_extracted.pdb,Y
XAHTUY_extracted.pdb,Y
XAHYIQ_extracted.pdb,Y
XAHYOW_extracted.pdb,Y
XAHZIS_extracted.pdb,Y
XAJDEU_extracted.pdb,Y
XAJDUK_extracted.pdb,Y
XAJFAS_extracted.pdb,Y
XAJFEW_extracted.pdb,Y
XAJFOG_extracted.pdb,Y
XAJFOG01_extracted.pdb,Y
XAJJAV_extracted.pdb,Y
XAJJEZ_extracted.pdb,Y
XAJJID_extracted.pdb,Y
XAJJOJ_extracted.pdb,Y
XAJJUQ_extracted.pdb,Y
XAJNUT_extracted.pdb,Y
XAJNUT01_extracted.pdb,Y
XAJNUT02_extracted.pdb,Y
XAJPUV_extracted.pdb,Y
XAJQEH_extracted.pdb,Y
XAJRAE_extracted.pdb,Y
XAJREI_extracted.pdb,Y
XAJRIM_extracted.pdb,Y
XAJROR_extracted.pdb,Y
XAJROS_extracted.pdb,Y
XAJRUX_extracted.pdb,Y
XAJXOY_extracted.pdb,Y
XAJXUE_extracted.pdb,Y
XAJYAL_extracted.pdb,Y
XAJYEP_extracted.pdb,Y
XAJYIT_extracted.pdb,Y
XAJYOZ_extracted.pdb,Y
XAJYUF_extracted.pdb,Y
XAJZAM_extracted.pdb,Y
XAKFEX_extracted.pdb,Y
XAKFIB_extracted.pdb,Y
XAKFUN_extracted.pdb,N
XAKJAV_extracted.pdb,Y
XAKJEZ_extracted.pdb,Y
XAKJID_extracted.pdb,Y
XAKJIF01_extracted.pdb,Y
XAKJOJ_extracted.pdb,Y
XAKJUP_extracted.pdb,Y
XAKKAW_extracted.pdb,Y
XAKKAY_extracted.pdb,Y
XAKKEA_extracted.pdb,Y
XAKKEC_extracted.pdb,Y
XAKKIG_extracted.pdb,N
XAKKUS_extracted.pdb,Y
XAKLAZ_extracted.pdb,Y
XAKLED_extracted.pdb,Y
XAKPOR_extracted.pdb,Y
XAKTEJ_extracted.pdb,Y
XAKVOX_extracted.pdb,Y
XAKWEO_extracted.pdb,Y
XAKWIS_extracted.pdb,Y
XALBEU_extracted.pdb,Y
XALBIY_extracted.pdb,Y
XALBOE_extracted.pdb,Y
XALBUK_extracted.pdb,Y
XALCAR_extracted.pdb,Y
XALCEV_extracted.pdb,Y
XALCOF_extracted.pdb,Y
XALFAT_extracted.pdb,Y
XALFEX_extracted.pdb,Y
XALFIB_extracted.pdb,Y
XALMEF_extracted.pdb,Y
XALMUU_extracted.pdb,Y
XALNAC01_extracted.pdb,Y
XALNIK_extracted.pdb,Y
XALSAG_extracted.pdb,Y
XALSEK_extracted.pdb,Y
XALSIO_extracted.pdb,Y
XALTUB_extracted.pdb,Y
XALWEM_extracted.pdb,Y
XALWIQ_extracted.pdb,Y
XALWOW_extracted.pdb,Y
XALYAN_extracted.pdb,Y
XALYEP_extracted.pdb,N
XALYOB_extracted.pdb,N
XAMBIZ_extracted.pdb,Y
XAMBUL_extracted.pdb,Y
XAMCEU_extracted.pdb,Y
XAMHAX_extracted.pdb,Y
XAMHIF_extracted.pdb,Y
XAMLEE_extracted.pdb,Y
XAMLII_extracted.pdb,Y
XAMLUV_extracted.pdb,Y
XAMMAC_extracted.pdb,Y
XAMMEG_extracted.pdb,Y
XAMQEK_extracted.pdb,N
XAMQIO_extracted.pdb,N
XAMQOU_extracted.pdb,N
XAMQUA_extracted.pdb,N
XAMRIM_extracted.pdb,Y
XAMROS_extracted.pdb,Y
XAMRUY_extracted.pdb,Y
XAMSAF_extracted.pdb,Y
XAMSEJ_extracted.pdb,Y
XAMTEN_extracted.pdb,Y
XAMTEN01_extracted.pdb,Y
XAMZIV_extracted.pdb,Y
XAMZOB_extracted.pdb,Y
XAMZOC_extracted.pdb,Y
XAMZUH_extracted.pdb,Y
XAMZUI_extracted.pdb,Y
XAMZUJ_extracted.pdb,Y
XANBAR_extracted.pdb,Y
XANBEV_extracted.pdb,Y
XANCIA_extracted.pdb,Y
XANFAT_extracted.pdb,Y
XANFAW_extracted.pdb,Y
XANFIE_extracted.pdb,Y
XANKEE_extracted.pdb,Y
XANQIO_extracted.pdb,Y
XANSAJ_extracted.pdb,Y
XANSEN_extracted.pdb,Y
XANSIQ_extracted.pdb,Y
XANSIR_extracted.pdb,Y
XANSOX_extracted.pdb,Y
XANTEO_extracted.pdb,Y
XANTOX03_extracted.pdb,Y
XANWIU_extracted.pdb,Y
XANWIV_extracted.pdb,Y
XANWOB_extracted.pdb,Y
XANZIX_extracted.pdb,N
XAPBAT_extracted.pdb,Y
XAPBEX_extracted.pdb,Y
XAPBEY_extracted.pdb,Y
XAPBIB_extracted.pdb,Y
XAPBIC_extracted.pdb,Y
XAPBOH_extracted.pdb,Y
XAPBOI_extracted.pdb,Y
XAPBUO_extracted.pdb,Y
XAPCIC_extracted.pdb,Y
XAPCOI_extracted.pdb,Y
XAPCUO_extracted.pdb,Y
XAPDAV_extracted.pdb,Y
XAPDOJ_extracted.pdb,N
XAPFAX_extracted.pdb,Y
XAPFEB_extracted.pdb,Y
XAPGIG_extracted.pdb,N
XAPHOO_extracted.pdb,Y
XAPHUU_extracted.pdb,Y
XAPJEG_extracted.pdb,Y
XAPKEG_extracted.pdb,Y
XAPKIK_extracted.pdb,Y
XAPKOQ_extracted.pdb,Y
XAPLOS_extracted.pdb,Y
XAPLUY_extracted.pdb,Y
XAPMAF_extracted.pdb,Y
XAPMIN_extracted.pdb,Y
XAPREM_extracted.pdb,Y
XAPSAJ_extracted.pdb,Y
XAPSAL_extracted.pdb,Y
XAPSIR_extracted.pdb,Y
XAPSIT_extracted.pdb,Y
XAPSOZ_extracted.pdb,Y
XAPSUD_extracted.pdb,Y
XAPSUF_extracted.pdb,Y
XAPTAM_extracted.pdb,Y
XAPTEO_extracted.pdb,Y
XAPTIU_extracted.pdb,Y
XAPWIU_extracted.pdb,Y
XAPWIV_extracted.pdb,Y
XAPWOA_extracted.pdb,Y
XAPWUG_extracted.pdb,Y
XAPXAN_extracted.pdb,Y
XAPXER_extracted.pdb,Y
XAPXIV_extracted.pdb,Y
XAPXOE_extracted.pdb,Y
XAPYOC_extracted.pdb,N
XAQDAV_extracted.pdb,Y
XAQDIF_extracted.pdb,Y
XAQDIF01_extracted.pdb,Y
XAQDOL_extracted.pdb,Y
XAQDOL01_extracted.pdb,Y
XAQFIF_extracted.pdb,Y
XAQFOL_extracted.pdb,Y
XAQFUQ_extracted.pdb,Y
XAQFUR_extracted.pdb,Y
XAQGAX_extracted.pdb,Y
XAQGAY_extracted.pdb,Y
XAQGEC_extracted.pdb,Y
XAQGIG_extracted.pdb,Y
XAQGOM_extracted.pdb,Y
XAQGUS_extracted.pdb,Y
XAQHAZ_extracted.pdb,Y
XAQHOM_extracted.pdb,Y
XAQJAA_extracted.pdb,N
XAQJEE_extracted.pdb,N
XAQLOS_extracted.pdb,Y
XAQNEJ_extracted.pdb,Y
XAQNIN_extracted.pdb,Y
XAQVAM_extracted.pdb,Y
XAQVAP_extracted.pdb,Y
XAQVEQ_extracted.pdb,Y
XAQVES_extracted.pdb,Y
XAQVIU_extracted.pdb,Y
XAQVIW_extracted.pdb,Y
XAQVOA_extracted.pdb,Y
XAQVUG_extracted.pdb,Y
XAQWAN_extracted.pdb,Y
XAQWER_extracted.pdb,Y
XAQWOB_extracted.pdb,Y
XAQWUH_extracted.pdb,Y
XAQXAO_extracted.pdb,Y
XAQXIW_extracted.pdb,Y
XAQXOC_extracted.pdb,Y
XARBAU_extracted.pdb,N
XARBOH_extracted.pdb,Y
XARBUN_extracted.pdb,Y
XARCAV_extracted.pdb,Y
XARGEE01_extracted.pdb,Y
XARHEG_extracted.pdb,Y
XARMAF_extracted.pdb,N
XARMUA01_extracted.pdb,Y
XARMUA02_extracted.pdb,Y
XARREN_extracted.pdb,Y
XARVAN_extracted.pdb,N
XARVAN01_extracted.pdb,N
XARWIZ_extracted.pdb,Y
XASBIF_extracted.pdb,Y
XASDAY_extracted.pdb,Y
XASFED_extracted.pdb,Y
XASFUV_extracted.pdb,Y
XASFUV01_extracted.pdb,Y
XASGAC_extracted.pdb,Y
XASGEG_extracted.pdb,Y
XASHEH_extracted.pdb,Y
XASHIL_extracted.pdb,Y
XASKOU_extracted.pdb,Y
XASKUA_extracted.pdb,Y
XASLAH_extracted.pdb,Y
XASNIQ_extracted.pdb,Y
XASNOW_extracted.pdb,Y
XASQIU_extracted.pdb,Y
XASRUG_extracted.pdb,N
XASRUG01_extracted.pdb,N
XASSAN_extracted.pdb,Y
XASSAN01_extracted.pdb,Y
XASSOZ_extracted.pdb,Y
XASSUF_extracted.pdb,Y
XASTAM_extracted.pdb,Y
XASTEQ_extracted.pdb,Y
XASTIU_extracted.pdb,Y
XASTOD_extracted.pdb,Y
XASTUJ_extracted.pdb,Y
XASVAP_extracted.pdb,Y
XASVAR_extracted.pdb,Y
XASYAS_extracted.pdb,Y
XASYEW_extracted.pdb,Y
XASYOG_extracted.pdb,Y
XASZID_extracted.pdb,Y
XASZOJ_extracted.pdb,Y
XASZUP_extracted.pdb,Y
XATBAV_extracted.pdb,Y
XATBAY_extracted.pdb,Y
XATBEZ_extracted.pdb,Y
XATBID_extracted.pdb,Y
XATBOJ_extracted.pdb,Y
XATBUP_extracted.pdb,Y
XATDAX_extracted.pdb,Y
XATDIF_extracted.pdb,Y
XATDOL_extracted.pdb,Y
XATJAF_extracted.pdb,Y
XATKAE_extracted.pdb,Y
XATKOS01_extracted.pdb,Y
XATKOV_extracted.pdb,Y
XATLAF_extracted.pdb,Y
XATLAH_extracted.pdb,Y
XATLEL_extracted.pdb,Y
XATMIP_extracted.pdb,Y
XATMOV_extracted.pdb,Y
XATPIR_extracted.pdb,N
XATPUG_extracted.pdb,Y
XATVOE_extracted.pdb,Y
XATVOE01_extracted.pdb,Y
XATVUK_extracted.pdb,Y
XATWEW_extracted.pdb,Y
XATWIA_extracted.pdb,Y
XATWOG_extracted.pdb,Y
XATWUM_extracted.pdb,Y
XAVBUU_extracted.pdb,Y
XAVDAA01_extracted.pdb,Y
XAVFEG_extracted.pdb,Y
XAVFEG01_extracted.pdb,Y
XAVFIM_extracted.pdb,Y
XAVFIM01_extracted.pdb,Y
XAVFOS_extracted.pdb,Y
XAVFOS01_extracted.pdb,Y
XAVGAF_extracted.pdb,Y
XAVGEJ_extracted.pdb,Y
XAVGUZ_extracted.pdb,N
XAVHIO_extracted.pdb,Y
XAVHOU_extracted.pdb,Y
XAVHUA_extracted.pdb,Y
XAVJAI_extracted.pdb,Y
XAVJEL_extracted.pdb,Y
XAVJIP_extracted.pdb,Y
XAVLAI_extracted.pdb,Y
XAVLAJ_extracted.pdb,Y
XAVLIQ_extracted.pdb,Y
XAVLIQ01_extracted.pdb,Y
XAVLIQ02_extracted.pdb,Y
XAVLOW_extracted.pdb,Y
XAVMUF_extracted.pdb,Y
XAVPAM_extracted.pdb,Y
XAVPAM01_extracted.pdb,Y
XAVQUH_extracted.pdb,N
XAVTEW_extracted.pdb,Y
XAVTIA_extracted.pdb,Y
XAVTOG_extracted.pdb,Y
XAVWEY_extracted.pdb,Y
XAVZAX_extracted.pdb,Y
XAWBON_extracted.pdb,Y
XAWBUV_extracted.pdb,Y
XAWCAC_extracted.pdb,Y
XAWFIL_extracted.pdb,Y
XAWGIO_extracted.pdb,Y
XAWHAH_extracted.pdb,Y
XAWHEL_extracted.pdb,Y
XAWHIP_extracted.pdb,Y
XAWHOV_extracted.pdb,Y
XAWHUB_extracted.pdb,Y
XAWJAJ_extracted.pdb,Y
XAWKIS_extracted.pdb,N
XAWKOY_extracted.pdb,N
XAWKUE_extracted.pdb,N
XAWLUE_extracted.pdb,Y
XAWMAL_extracted.pdb,Y
XAWMEP_extracted.pdb,Y
XAWMOZ_extracted.pdb,Y
XAWREV_extracted.pdb,Y
XAWRIZ_extracted.pdb,Y
XAWSUM_extracted.pdb,Y
XAWTAT_extracted.pdb,Y
XAWVAT_extracted.pdb,Y
XAWXEB_extracted.pdb,Y
XAXBIK_extracted.pdb,Y
XAXBOQ_extracted.pdb,Y
XAXBUW_extracted.pdb,Y
XAXFIO_extracted.pdb,Y
XAXFOU_extracted.pdb,Y
XAXFUA_extracted.pdb,Y
XAXFUZ_extracted.pdb,Y
XAXGAG_extracted.pdb,Y
XAXHAI_extracted.pdb,Y
XAXHEM_extracted.pdb,Y
XAXHIQ_extracted.pdb,Y
XAXHOW_extracted.pdb,Y
XAXJUE_extracted.pdb,Y
XAXKAL_extracted.pdb,Y
XAXKEP_extracted.pdb,Y
XAXKIT_extracted.pdb,Y
XAXLAL_extracted.pdb,N
XAXQES_extracted.pdb,N
XAXTEX_extracted.pdb,Y
XAXTIB_extracted.pdb,N
XAXTOH_extracted.pdb,N
XAXVIE_extracted.pdb,Y
XAXVOJ_extracted.pdb,Y
XAXVOK_extracted.pdb,Y
XAXVUQ_extracted.pdb,Y
XAXWAX_extracted.pdb,Y
