REFCODE,molecule,pore_diam_opt,no_windows,classification
EPITED,6,1.5214306294222824,2,
EPITED,7,1.5214306226535517,2,
EPITED01,0,1.3856624053629494,2,
EPITED01,1,1.385767040045733,2,
EPITED01,2,1.3857911203203828,2,
EPITED01,3,1.4162516246556236,2,
EPITED01,4,1.3878493483934666,2,
EPITED01,5,1.4087749863918693,2,
EPITED01,6,1.3853229522179036,2,
EPITED01,7,1.4082831418850228,2,
EPOBOB,0,7.2337881262793555,2,
EPOBOB,2,7.203618311411754,2,
EPOBOB,3,7.203748895725343,2,
EPOBOB,5,7.234012998219758,2,
EPOBUH,0,7.750022508397193,2,
EPOBUH,1,7.747795047300363,2,
EPOBUH,2,7.692345935464668,2,
EPOBUH,3,7.755502773334974,2,
EQEXIJ,0,8.632899194593524,3,
EQEXIJ,1,9.84377335728268,3,
EQEXOP,0,11.164834104963797,3,
EQEXOP,1,11.164834108968428,3,
EQEXOP,2,11.164834107762923,3,
EQEXOP,3,11.164834107679235,3,
EQEXUV,0,9.054190759503296,3,
EQEXUV,1,9.054190759503257,3,
EQEXUV,4,9.054190759503296,3,
EQEXUV,5,9.05419075950332,3,
EQEXUV,8,9.054190759503296,3,
EQEXUV,9,9.054190759503296,3,
EQEXUV,10,9.054190759503381,3,
EQEXUV,11,9.054190759503358,3,
EQEXUV,12,9.054190759503381,3,
EQEXUV,13,9.054190759503257,3,
EQEXUV,14,9.054190759503296,3,
EQEXUV,15,9.05419075950334,3,
EQEXUV,16,9.054190759503381,3,
EQEXUV,17,9.054190759503332,3,
EQEXUV,24,9.054190759503296,3,
EQEXUV,25,9.054190759503296,3,
EQOFIZ,0,0.7325265607678562,2,
EQOFIZ,2,0.7337369914132394,2,
EQOFIZ,3,0.7330031079419386,2,
EQOFIZ,7,0.7343111266525129,2,
EQUGII,0,1.3669444795501415,2,
EQUGOO,0,2.6835866094445096,2,
EQUGOO,1,2.715471489151978,2,
EQUGUU,0,2.687070451729084,3,
EQUGUU,1,2.6774337964344963,3,
EQUHAB,0,2.383505613160476,4,
EQUHAB,1,2.38353309805342,4,
EQUHEF,0,2.066051041700838,8,
EQUHEF,1,2.066051041700838,8,
EQUHEF,2,2.066051041700838,8,
EQUHEF,3,2.066051041700838,8,
EQUHEF,8,2.4851574274604933,8,
EQUHEF,9,2.485157429376728,8,
EREGUD,7,2.3371743213063394,3,
EREGUD,11,2.336893338375005,3,
EROPIM,0,3.249768253004334,2,
EROPIM,1,3.249754382826121,2,
EROPIM,2,3.249754382826121,2,
EROPIM,3,3.249768253004334,2,
EROPIM,4,3.2237275371166265,2,
EROPIM,5,3.223289399781915,2,
ESEZOS,0,0.82598057848959,2,
ESEZOS,1,0.8259805784896654,2,
ESEZOS,2,0.8250922062376631,2,
ESEZOS,3,0.8250922062376631,2,
ESEZOS,4,0.9011594897773798,2,
ESEZUY,0,1.7616274030254018,2,
ESEZUY,1,2.319467167784335,2,
ESIBAK,0,5.03744393581718,2,
ESIBAK,1,5.008510209021186,2,
ESIBAK,2,5.036519190688203,2,
ESIBAK,3,5.008510362080443,2,
ESIBAK,6,6.523316727163747,2,
ESIBAK,7,5.008443860419764,2,
ESIBAK,8,5.008443432082991,2,
ESIBAK,9,5.008443459822868,2,
ESIBAK,14,6.524101727788452,2,
ESIBAK,15,5.008486246691044,2,
ESIBAK,16,5.040683415526042,2,
ESIBAK,17,5.008463786042603,2,
ESIBAK,20,5.036849143489707,2,
ESIBAK,21,6.370308630186429,2,
ESIBAK,22,6.522933577194648,2,
ESIBAK,23,5.03680292134683,2,
ESIBEO,2,3.558229570232203,3,
ESIBEO,3,3.533967157227049,3,
ESIBEO,7,3.557380080635229,3,
ESIBIS,0,0.4190179929498439,2,
ESIBIS,1,0.4175522067638453,2,
ESIGIY,0,4.794643492935061,2,
ESIGIY,1,4.796034796378438,2,
ESIGOE,0,4.94545051255809,2,
ESIGOE,1,5.0034848403472,2,
ESIGOE,2,4.946382978317414,2,
ESIGOE,3,4.940676636017251,2,
ESIGUK,0,5.922205479844623,2,
ESIGUK,1,5.9214847832207775,2,
ESIHAR,0,5.623337172814512,2,
ESIHAR,1,5.623170727042557,2,
ESIHAR,6,5.69131800614975,2,
ESIHAR,7,5.623354322639209,2,
ESIHEV,0,7.872215274000652,2,
ESIHEV,1,8.669321673123486,2,
ESIHEV,2,8.639731342891011,2,
ESIHEV,3,8.668732192989605,2,
ESIHIZ,4,2.748784319704579,2,
ESIHIZ,5,2.7495996052135165,2,
ESIHIZ,8,2.750463592929845,2,
ESIHIZ,9,2.749789404550378,2,
ESIHOF,0,4.8739286339625565,2,
ESIHOF,1,4.875090642336441,2,
ESIHOF,2,4.858008141439463,2,
ESIHOF,3,4.858366449140291,2,
ESIJAT,0,3.7730147520695687,2,
ESIJAT,1,3.77333790852481,2,
ESIJAT,2,3.77254623172166,2,
ESIJAT,3,3.8129267377116896,2,
ESIJUN,0,0.5541075801859097,2,
ESIJUN,1,0.5517471149639337,2,
ESIJUN,2,0.5557350842303039,2,
ESIJUN,3,0.5536405217732332,2,
ESOWIS,0,7.475769663105463,2,
ESOWIS,3,7.888150243221724,2,
ESOWIS,50,7.880330610863434,2,
ESOWIS,61,7.810607609328853,2,
ESOWIS,91,7.4733085270057265,2,
ESOWIS,108,7.829336703270591,2,
ESOWIS,136,7.827210689173786,2,
ESOWIS,159,7.557245594598999,2,
ESOWIS,237,7.471763643013157,2,
ESOWIS,373,7.5482627811248095,2,
EVEDAM,0,0.6302834698253572,2,
EVEDAM,1,0.6284570923085435,2,
EVEDEQ,0,0.5146485271604209,2,
EVEDEQ,1,0.5016642850579145,2,
EVEFIV,0,1.313004111344756,2,
EVEFIV,1,1.3130034547308158,2,
EVEFIV,2,1.3130034547308158,2,
EVEFIV,3,1.313004358583118,2,
EVEFIV,4,1.3151469358059489,2,
EVEFIV,5,1.3151469358059489,2,
EVEFIV,6,1.3151469358059489,2,
EVEFIV,7,1.3151469358059489,2,
EVEGOD,0,6.140295812890044,2,
EVEGOD,1,6.138991360786773,2,
EVEGOD,2,6.13951562961212,2,
EVEGOD,5,5.522450441817149,2,
EVIFIA,0,3.792147832126152,2,
EVIFIA,1,4.339681262439571,2,
EVIFIA,2,3.7516159152187663,2,
EVIFIA,3,3.7484859696012207,2,
EVIFOG,0,2.9495493838368536,3,
EVIFOG,2,1.994030941459288,2,
EVIFOG,3,2.953505635312073,3,
EVIFOG,6,1.99455809765288,3,
EVIFUM,0,5.189126666378561,2,
EVIHIC,0,2.328347069304062,2,
EVIHIC,1,2.3260921524092604,2,
EVIHIC,10,2.3286282458866765,2,
EVIHIC,11,2.328142966094652,2,
EVIHIC,12,2.327410809952018,2,
EVIHIC,14,2.3283464021637883,2,
EVIHIC,18,2.3283262741093327,2,
EVIHIC,21,2.328629683747038,2,
EVIHIC01,0,2.3282572763766756,2,
EVIHIC01,1,2.3276700097663063,2,
EVIHIC01,10,2.3278274932461716,2,
EVIHIC01,11,2.3285540652426926,2,
EVIHIC01,15,2.3279218875895005,2,
EVIHIC01,16,2.328078712929284,2,
EVIHIC01,18,2.31486008619535,2,
EVIHIC01,19,2.32830604329735,2,
EVITUA,0,3.2685771044425027,2,
EVITUA,1,3.2413634564513223,2,
EVITUA,2,3.268845839945544,2,
EVIVAI,0,4.077161480206046,3,
EVIVAI,1,4.077522722062254,3,
EVIVAI,2,3.1979834763207946,3,
EVIVEM,0,2.3071069140116456,3,
EVIVEM,1,2.310722749260436,3,
EVIVEM,2,2.3107297690731414,3,
EWIXOY,0,5.636485016250736,2,
EWIXOY,1,5.436016836570859,2,
EWIXOY,2,5.4992779649347465,2,
EWIXOY,3,5.499206674210697,2,
EWIXUE,0,5.736568281215267,2,
EWIXUE,1,5.758631686588871,2,
EWIXUE,4,5.580049200649045,2,
EWIXUE,5,5.560158853958424,2,
EXESAC,0,0.5877071319221545,2,
EXESAC,1,0.5877071321957157,2,
EXESAC,2,0.58807786593042,2,
EXESAC,3,0.5880778688331191,2,
EYAQAX,1,6.205171480236522,2,
EYAQAX,2,6.453816846707437,2,
EYAQEB,3,6.06291662504308,2,
EYAQEB,4,6.265975143310873,2,
EYEDAN,0,1.5591112843195625,2,
EYEDAN,1,1.5589782257037077,2,
EYOBUP,1,0.8933274713600192,2,
EYOBUP,2,0.896844276526537,2,
EYOCEA,0,1.807537024146176,2,
EYOCEA,1,1.5052952617439341,2,
EYOCEA,5,1.5060934396882515,2,
EYOKAF,2,1.7420422738705612,2,
EYOKEJ,0,1.6803766087358576,2,
EYOKEJ,1,1.6803766087358576,2,
EYOKEJ,2,1.6803766087358576,2,
EYOKEJ,3,1.6803766087358576,2,
EYOKEJ,4,1.6803764975738469,2,
EYOKEJ,5,1.6803764975738469,2,
EYOKEJ,6,1.6803764975738469,2,
EYOKEJ,7,1.6803764975738469,2,
EYOKEJ,8,1.6797713663117668,2,
EYOKIN,0,5.938184030423673,2,
EYOKIN,1,5.938345498970431,2,
EYOKIN,2,5.814803990998207,2,
EYOKIN,3,4.258401393222469,2,
EZATUU,0,0.3711524288264965,2,
EZATUU,1,0.3713409136596293,2,
EZATUU,2,0.3705538333535737,2,
EZATUU,3,0.4295047348548544,2,
EZAVUW,0,1.119953304832908,2,
EZAVUW,1,1.1200207979215318,2,
EZAVUW,2,1.1092692802972983,2,
EZAVUW,3,1.0879292529112805,2,
EZAVUW,4,1.120438181764551,2,
EZAVUW,5,1.120324535643527,2,
EZAWEH,2,0.8504483173740174,2,
EZAWEH,3,0.8381420432347384,2,
EZEJID,0,1.2623367748103431,3,
EZEJID,1,1.3721009472597223,3,
EZEYAJ,0,6.682147069489909,2,
EZEYAJ,1,6.260933765045508,2,
EZEYAJ,11,7.315283579835746,2,
EZEYAJ,12,6.259966663842395,2,
EZEYAJ,27,6.3086687852387895,2,
EZEYAJ,31,6.308674420880522,2,
EZEYAJ,49,6.591265919948517,2,
EZEYAJ,50,6.459137998903557,2,
EZOCON,0,4.922482243987792,2,
EZOCON,1,4.9234439431385075,2,
EZOCON,2,5.1760966241459085,2,
EZUYEE,0,4.628470623488203,3,
EZUYEE,1,4.628092754014767,3,
EZUYEE,2,4.635336397779732,3,
EZUYEE,3,4.628706333139939,2,
EZUYII,0,4.8628257459152575,2,
EZUYII,1,4.8632009002447925,2,
EZUYII,4,4.8626190626038905,2,
EZUYII,5,4.862501990089601,2,
ABIGOH,0,0.0,0,
ABIMOQ,0,0.0,0,
ABINEH,0,0.0,0,
ABONAG,0,0.0,0,
ACEPAB,0,0.0,0,
ACIWOZ,0,0.0,0,
ACIYOC,0,0.0,0,
ACOQIS,0,0.0,0,
ACUZAB,0,0.0,0,
ADAQAY,0,0.0,0,
ADELUT,0,0.0,0,
ADIJAY,0,0.0,0,
ADOSIY,0,0.0,0,
ADUVEC,0,0.0,0,
ADUWAZ,0,0.0,0,
AFEFUM,0,0.0,0,
AFEGAT,0,0.0,0,
AFIJUV,0,0.0,0,
AFITUH,0,0.0,0,
AGAHUO,0,0.0,0,
AGAJAT,0,0.0,0,
AGATIM,0,0.0,0,
AGATOS,0,0.0,0,
AGATUY,0,0.0,0,
AGAVOW,0,0.0,0,
AGETOX,0,0.0,0,
AGIDOM,0,0.0,0,
AGIGEF,0,0.0,0,
AGULIZ,0,0.0,0,
AGUTUT,0,0.0,0,
AHEPIO,0,0.0,0,
AJEGOM,0,0.0,0,
AJOKOA,0,0.0,0,
AJUPOL,0,0.0,0,
AKEBID,0,0.0,0,
AKUSOQ,0,0.737385287012787,2,
ALABAR,0,0.0,0,
ALAHAY,0,0.0,0,
ALALUW,0,0.0,0,
ALUBAM,0,0.0,0,
ALUBIU,0,0.0,0,
ALUDUI,0,0.0,0,
AMAGAW,0,0.0,0,
ANUXUD01,0,0.0,0,
APADEC,0,0.0,0,
APAJOR,0,0.0,0,
APAJOR01,0,0.0,0,
APEHOU,0,0.0,0,
APHOUA,0,0.0,0,
APIQIB,0,0.0,0,
APIWOM,0,0.0,0,
APUTOU,0,0.0,0,
AQEYUS,0,0.0,0,
AQUDIA,0,0.0,0,
AQUFEY,0,0.0,0,
ARIGUF,0,0.0,0,
ARIQEY,0,0.0,0,
ARIQIC,0,0.0,0,
ARITOM,0,0.0,0,
ARODES,0,0.0,0,
ARUDIC,0,0.0,0,
ARUFAW,0,0.0,0,
ARUFEA,0,0.0,0,
ASOPOP,0,0.0,0,
ASOPUV,0,0.0,0,
ASOQAC,0,0.0,0,
ASOQEG,0,0.0,0,
ASOQIK,0,0.0,0,
ASOQOQ,0,0.0,0,
ATOHEX,0,0.0,0,
ATOKOJ,0,0.0,0,
ATUKIK,0,0.0,0,
AVEGUE,0,0.0,0,
AVEHAL,0,0.0,0,
AVELET,0,0.0,0,
AVELIX,0,0.0,0,
AVIBEO,0,0.0,0,
AVIBIS,0,0.0,0,
AVIBOY,0,0.0,0,
AVUROZ,0,0.0,0,
AVURUF,0,0.0,0,
AWEBEJ,1,0.7370714821712894,2,
AWEBEJ,3,0.7370714822367388,2,
AXAHEN,0,0.0,0,
AXESAX,0,0.0,0,
AXOKII,0,0.0,0,
AYATID,0,0.0,0,
BACDEQ,0,0.0,0,
BADAUN,0,0.0,0,
BAEDTA,0,0.0,0,
BAGTIO,0,0.0,0,
BALHEC,0,0.0,0,
BALHOM,0,0.0,0,
BAMYEW,0,0.0,0,
BAQDEF,0,0.0,0,
BAQDIJ,0,0.0,0,
BAQJIN,0,0.0,0,
BARGEJ,0,0.0,0,
BATNES,0,0.0,0,
BAXMUK,0,0.0,0,
BAZDEN,0,0.0,0,
BEGHOM,0,0.0,0,
BEHRUD,0,0.0,0,
BELJUA,0,0.0,0,
BENKIR,0,0.0,0,
BENKUD,0,0.0,0,
BENLIS,0,0.0,0,
BENLOY,0,0.0,0,
BENLUE,0,0.0,0,
BENMEP,0,0.0,0,
BENXOK,0,0.0,0,
BERWAY,0,0.0,0,
BESZEF,0,0.0,0,
BETQIA,0,0.0,0,
BETQIA01,0,0.0,0,
BETWIJ,0,0.0,0,
BEVGUG,0,0.0,0,
BEVLIA,0,0.0,0,
BIDRUD,0,0.0,0,
BIFSAM,0,0.0,0,
BIGYAT,0,0.0,0,
BIGZAS10,0,0.0,0,
BIMGIP,0,0.0,0,
BINGEM,0,0.0,0,
BIXGEX,0,0.0,0,
BIXNUU,0,0.0,0,
BOBFOO,0,0.0,0,
BOBHEH,0,0.0,0,
BOBPUE,0,0.0,0,
BOBQAL,0,0.0,0,
BOQSEF,0,0.0,0,
BOSBUI,0,0.0,0,
BOTSUZ,0,0.0,0,
BOVTUC,0,0.0,0,
BOXZOF,0,0.0,0,
BOZZUN,0,0.0,0,
BPHZOC10,0,0.0,0,
BUCKAM,0,0.0,0,
BUDXAA,0,0.0,0,
BUFLUL,0,0.0,0,
BUFTUS,0,0.0,0,
BUFVAA,0,0.0,0,
BUJZUB,0,0.0,0,
BUSQAI,0,0.0,0,
BUSXUK,0,0.0,0,
BUWDED,0,0.0,0,
BUWYID,0,0.0,0,
BUXLEN,0,0.0,0,
BUYXEA,0,0.0,0,
CABCIR,0,0.0,0,
CAFPUW,0,0.0,0,
CAHPAF,0,0.0,0,
CALCEA,0,0.0,0,
CANJEJ,0,0.0,0,
CAPFIL,0,0.0,0,
CATGEK,0,0.0,0,
CATKEP,0,0.0,0,
CATQAR,0,0.0,0,
CAVDEK,0,0.0,0,
CAVRIB,0,0.0,0,
CAVROH,0,0.0,0,
CAWRAT10,0,0.0,0,
CAWYEF,0,0.0,0,
CAYQUP,0,0.0,0,
CAYTOO,0,0.0,0,
CAZRIH,0,0.0,0,
CAZSEC,0,0.0,0,
CEBQEG,0,0.0,0,
CEGCUO,0,0.0,0,
CEGFUP,0,0.0,0,
CEHWIY,0,0.0,0,
CEHWUI,0,0.0,0,
CELQUF,0,0.0,0,
CEPWUP,0,0.0,0,
CEPXAW,0,0.0,0,
CEPZUU,0,0.0,0,
CESVOO,0,0.0,0,
CESVUU,0,0.0,0,
CEVHER,0,0.0,0,
CEVJEU,0,0.0,0,
CEWFOA,0,0.0,0,
CEYFEU,0,0.0,0,
CEYYEM,0,0.0,0,
CIBQOV,0,0.0,0,
CIBZAR,0,0.0,0,
CIBZAR01,0,0.0,0,
CICNEI,0,0.0,0,
CIFQEN01,0,0.0,0,
CIGBIF,0,0.0,0,
CIHPIU,0,0.0,0,
CIHWEY,0,0.0,0,
CIJLAK,0,0.0,0,
CIKZUT,0,0.0,0,
CINQEX,0,0.0,0,
CIQFOY,0,0.0,0,
CISTUW,0,0.0,0,
CIXKAW,0,0.0,0,
CIYBET,0,0.0,0,
CIYFOG,0,0.0,0,
COBFUW,0,0.0,0,
COLFAM,0,0.0,0,
COLSUR,0,0.0,0,
COSJIE,0,0.0,0,
COTGAV,0,0.0,0,
COTMEF,0,0.0,0,
COTMOP,0,0.0,0,
COTNAC,0,0.0,0,
COTNEG,0,0.0,0,
COVFAW,0,0.0,0,
COVPEK,0,0.0,0,
COYPOX,0,0.0,0,
CUBZOP,0,0.0,0,
CUCMAQ,0,0.0,0,
CUKTUX,0,0.0,0,
CUNPOR,0,0.0,0,
CUTJOS,0,0.0,0,
CUTJUY,0,0.0,0,
CUTRUG,0,0.0,0,
CUVBEC,0,0.0,0,
CUVHAC01,0,0.0,0,
CUYCII,0,0.0,0,
CUZSEW,0,0.0,0,
DABKUM01,0,0.0,0,
DACBOZ01,0,0.0,0,
DADCOD,0,0.0,0,
DADNAZ,0,0.0,0,
DAHJII,0,0.0,0,
DAHKAY,0,0.0,0,
DAHNUY,0,0.0,0,
DAHPAG,0,0.0,0,
DAHQAH,0,0.0,0,
DAHQIP,0,0.0,0,
DAHRIQ,0,0.0,0,
DAJPIO,0,0.0,0,
DAJQOW,0,0.0,0,
DAJQUC,0,0.0,0,
DAJZIY,0,0.0,0,
DAKSEN,0,0.0,0,
DAKSEN10,0,0.0,0,
DAKSIR,0,0.0,0,
DAKSIR10,0,0.0,0,
DAQJUB,0,0.0,0,
DAQYIE,0,0.0,0,
DATHAK,0,0.0,0,
DATXOM,0,0.0,0,
DAYKIA,0,0.0,0,
DCPHDS02,0,0.0,0,
DEBJUS,0,0.0,0,
DECSAI,0,0.0,0,
DEFFOK,0,0.0,0,
DEFQAJ,0,0.0,0,
DEGREM,0,0.0,0,
DEJFEG,0,0.0,0,
DEJFIK,0,0.0,0,
DEKDED,0,0.0,0,
DEKDIH,0,0.0,0,
DEKJOS,0,0.0,0,
DESWIK,0,0.0,0,
DEVNAU,0,0.0,0,
DEWZUD,0,0.0,0,
DEYYOX,0,0.0,0,
DIBGEC,0,0.0,0,
DIJKAL,0,0.0,0,
DILHAJ,0,0.0,0,
DILREY,0,0.0,0,
DINFIS,0,0.0,0,
DINFOY,0,0.0,0,
DINZAE,0,0.0,0,
DIRVOR,0,0.0,0,
DISGOD,0,0.0,0,
DITBAJ,0,0.0,0,
DIWGIB,0,0.0,0,
DIWKEB,0,0.0,0,
DIXRIL,0,0.0,0,
DIYMUV,0,0.0,0,
DIYNAC,0,0.0,0,
DIYNEG,0,0.0,0,
DIYYAM,0,0.0,0,
DOGFUA,0,0.0,0,
DOGKAN,0,0.0,0,
DOLCUE,0,0.0,0,
DOQYOY,0,0.0,0,
DORDEV,0,0.0,0,
DOVCOH,0,0.0,0,
DOWTOY,0,0.0,0,
DOWTUE,0,0.0,0,
DOZNUB,0,0.0,0,
DUCTUR,0,0.0,0,
DUFMUM,0,0.0,0,
DUHWEJ,0,0.0,0,
DUKHOI,0,0.0,0,
DULZOZ01,0,0.0,0,
DUNDEW,0,0.0,0,
DUNGIE,0,0.0,0,
DUPFAW,0,0.0,0,
DUSVET,0,0.0,0,
DUVDEE,0,0.0,0,
DUVGOQ10,0,0.0,0,
DUVYAW,0,0.0,0,
DUWBON,0,0.0,0,
DUWBUT,0,0.0,0,
DUWBUT01,0,0.0,0,
DUWCII,0,0.0,0,
DUWCOO,0,0.0,0,
EABVOS,0,0.0,0,
EACCAM,0,0.0,0,
EBAWEJ,0,0.0,0,
EBIJIK,0,0.0,0,
EBIJOQ,0,0.0,0,
EBIJUW,0,0.0,0,
EBIKAD,0,0.0,0,
EBUTUQ,0,0.0,0,
EBUYIM,0,0.0,0,
ECACEQ,0,0.0,0,
ECAXAJ,0,0.0,0,
ECEFEZ,0,0.0,0,
ECEKUV,0,0.0,0,
ECUXEI,0,0.0,0,
EDALUS,0,0.0,0,
EDEKIJ,0,0.0,0,
EDELEG,0,0.0,0,
EDENOR,0,0.0,0,
EDIZAS,0,0.0,0,
EDUKUM,0,0.0,0,
EDUZIN,0,0.0,0,
EFEKAD,0,0.0,0,
EGETOZ,0,0.0,0,
EGUPIF,0,0.0,0,
EHASEM,0,0.0,0,
EHEBOI,0,0.0,0,
EHOXAA,0,0.0,0,
EJEDUS,0,0.0,0,
EJUWEN,0,0.0,0,
EKAJIK,0,0.0,0,
EKEYUP,0,0.0,0,
EKIKEO,0,0.0,0,
EKULED,0,0.0,0,
EKUNOO,0,0.0,0,
ELEHIN,0,0.0,0,
ELUGID,0,0.0,0,
ELUHEA,0,0.0,0,
EMILUH,0,0.0,0,
EMIPOG,0,0.0,0,
EMITOL,0,0.0,0,
EMITUR,0,0.0,0,
EMIVAZ,0,0.0,0,
EMUJIH,0,0.0,0,
ENANEM,0,0.0,0,
ENUGUQ,0,0.0,0,
EPIDUE,0,0.0,0,
ERICOZ,0,0.0,0,
ERUWET01,0,0.0,0,
ESALEP,0,0.0,0,
ESIFOD,0,0.0,0,
ESIHUL,0,0.0,0,
ETELIZ,0,0.0,0,
EVACIP,0,0.0,0,
EVATEA,0,0.0,0,
EVAZUW,0,0.0,0,
EVIGAT,0,0.0,0,
EVIHUN,0,0.0,0,
EVITIO,0,0.0,0,
EVITOU,0,0.0,0,
EVOFAY02,0,0.0,0,
EVUTUM,0,0.0,0,
EWINAB,0,0.0,0,
EWINEF,0,0.0,0,
EWIXIS,0,0.0,0,
EXAKEV02,0,0.0,0,
EXAZEI,0,0.0,0,
EXESUW,0,0.0,0,
EXIVIR,0,0.0,0,
EXIYUH,0,0.0,0,
EYAPUQ,0,0.0,0,
EYOCAW,0,0.0,0,
EYUBEH,0,0.0,0,
EZAWAD,0,0.0,0,
EZEKAW,0,0.0,0,
EZETIO,0,0.0,0,
EZIFOJ01,0,0.0,0,
EZIGAW01,0,0.0,0,
EZIHEC,0,0.0,0,
EZUHUC,0,0.0,0,
EZUJEO,0,0.0,0,
EZUJIS,0,0.0,0,
FABNOO,0,4.543661422123644,6,
FABNOO,1,4.544490383995251,6,
FABNOO,2,4.753288855990748,5,
FABNOO,3,4.539670045234334,6,
FABNOO,6,4.543251778599987,6,
FABNOO,7,4.543247115258534,6,
FABNOO,8,4.5392725321660485,6,
FABNOO,9,4.7541253629877005,6,
FABNUU,2,5.1306122122804645,2,
FABNUU,3,5.033860845781309,2,
FABNUU,10,5.077484033171807,2,
FABNUU,11,4.965933508503684,2,
FACPIL,0,1.0311602956364996,3,
FACPIL,1,1.0328326945834092,2,
FACPIL,2,1.031907290983328,3,
FACPIL,3,1.031788543467688,3,
FACWIP01,6,4.3141142246821635,3,
FACWIP01,7,4.315143853596865,3,
FACWIP02,0,4.374506248912393,3,
FACWIP02,1,4.372072137807063,3,
FACXEN,0,0.0,0,
FAFJEC,8,0.06762486593836092,2,
FAFJEC,9,0.06762486593836092,2,
FAFJEC,12,0.06928528032651292,2,
FAFJEC,13,0.06928528032651292,2,
FAGFUR,0,0.0,0,
FAGGEC,0,0.0,0,
FAGMEH,0,6.1602890567988045,2,
FAGMEH,1,6.160616997324633,2,
FAGMEH,2,6.165730179436912,2,
FAGMEH,3,6.161528337467699,2,
FAGMIL,0,5.9746834684238745,2,
FAGMIL,1,5.9747140840208255,2,
FAGMIL,2,5.974682988935295,2,
FAGMIL,3,5.974705223826684,2,
FAGMIL,4,6.2924284896370635,2,
FAGMIL,5,6.2924284957996575,2,
FAGWAO,0,0.0,0,
FAHGIE,0,1.535817406978282,2,
FAHGIE,1,1.5358162987812172,2,
FAHHUR,0,1.861556562016558,2,
FAHHUR,1,2.2980141495909403,2,
FAHHUR,2,2.297756954460968,2,
FAHHUR,3,2.2466643268867363,2,
FAHNIO,0,1.72996448306496,2,
FAHNIO,1,1.7302249401596268,2,
FAHNIO,4,1.7296096040966673,2,
FAHNIO,5,1.7294925840350808,2,
FAHNIO,16,1.7290631023744978,2,
FAHNIO,17,1.7295276350373316,2,
FAHNIO,20,1.7296893546117098,2,
FAHNIO,21,1.7297068436012348,2,
FAJQAJ,0,0.0,0,
FAKTER,0,0.0,0,
FAKTIV,0,1.4066477284141439,2,
FAKTIV,1,1.4096036271946817,2,
FAKTIV,2,1.39114699705557,2,
FAKTIV,3,1.4066381147537137,2,
FAKTIV,4,1.3931928122652883,2,
FAKTIV,5,1.3768007026162414,2,
FAMMOY,2,0.3029982102132527,2,
FAMMOY,3,0.30583782643750057,2,
FAMMOY,4,0.5040171401914928,2,
FAMMOY,5,0.5008704143920233,2,
FAMMOY,8,0.2345385780539484,2,
FAMMOY,9,0.2376979998946469,2,
FAMMOY,10,0.5074320189329922,2,
FAMMOY,11,0.50656280565914,2,
FAMMOY,18,0.2385750481867661,2,
FAMMOY,19,0.2351338120921241,2,
FAMMOY,20,0.5063369290821682,2,
FAMMOY,21,0.5072585954321784,2,
FAMMOY,24,0.502113938028788,2,
FAMMOY,25,0.5050834521869176,2,
FAMMOY,26,0.3052671317497966,2,
FAMMOY,27,0.3040412502081731,2,
FAMPOB,0,0.283078339078612,2,
FAMPOB,1,0.2529939106232093,2,
FANZUS,0,0.6116971638059794,2,
FANZUS,1,0.6114786838596271,2,
FANZUS,2,0.6112667071785913,2,
FANZUS,3,0.6110837357422416,2,
FANZUS,10,0.6114786838595427,2,
FANZUS,11,0.6116618628802724,2,
FANZUS,12,0.6113020007593781,2,
FANZUS,13,0.6110837357422487,2,
FAPDUW,0,0.0,0,
FAPFAE,0,0.0,0,
FAPHUC,0,0.5532839899845055,2,
FAPHUC,1,0.5532839899845343,2,
FAPHUC,10,0.5551171853223686,2,
FAPHUC,11,0.5551171853223398,2,
FAPHUC,20,0.5551171853221386,2,
FAPHUC,21,0.5551171853222536,2,
FAPHUC,34,0.5532839899846493,2,
FAPHUC,35,0.5532839899845379,2,
FAQNET,0,0.0,0,
FAQTID,0,0.0,0,
FARGUD,0,0.7673309521781122,2,
FARGUD,1,0.7513885292300126,2,
FARGUD,2,0.7674141854142364,2,
FARGUD,3,0.7674100294993447,2,
FARLUI,1,0.880883893380878,2,
FARLUI,3,0.8796053092212044,2,
FARLUI,6,0.880466458875309,2,
FARLUI,7,0.8807218079244774,2,
FARMAP,1,0.5323778675688926,2,
FARRUO,0,0.7586175876371342,2,
FARRUO,1,0.7586175881733488,2,
FARRUO,2,0.758512347622569,2,
FARRUO,3,0.7585123458628957,2,
FASXAA,0,0.0,0,
FASXEE,0,0.0,0,
FATTID02,0,0.0,0,
FATXAB,0,0.0,0,
FATXEF,0,0.0,0,
FATXIJ,0,0.0,0,
FATXOP,0,0.0,0,
FATZIK,0,0.0,0,
FATZUW,0,0.0,0,
FAWXAC,0,0.39173341564913056,3,
FAWXAC,1,0.3872021427430044,3,
FAWXAC,2,0.3882608563219399,3,
FAWXAC,3,0.3888401190545209,3,
FAXNAT,0,0.0,0,
FAXQAW,0,1.8681029704159025,2,
FAXQAW,1,1.8668043651317008,3,
FAXXIM,0,1.7721463314192656,3,
FAXXIM,1,1.7726379158074574,3,
FAXXIM,8,1.955344189395661,3,
FAXXIM,9,1.7728526104468505,3,
FAXXIM,26,1.7721936258519655,3,
FAXXIM,27,1.7734042714858895,3,
FAXXIM,32,1.7725065843118937,3,
FAXXIM,33,1.978649779422504,3,
