author,number,DOI,CSD,solvent,disorder
chand,899595,,QEBYED,n,n
chand,899596,,QEBYIH,n,n
chand,1566525,,QELKAW,y,n
chand,1566526,,QELKEA,y,y
chand,152867,,QERGEZ,y,n
chand,143981,,QERSAH,n,n
chand,1503805,,QESRUE,n,n
chand,1503806,,QESSAL,n,n
chand,151951,,QESSUC,n,n
chand,1434102,,QESYEV,n,n
chand,1581307,,QEWGEH,y,n
chand,1581308,,QEWGIL,n,n
chand,1581309,,QEWGOR,n,n
chand,135916,,QEXSUH,y,n
chand,135917,,QEXTAO,n,n
chand,875520,,QIHRAA01,y,n
chand,652466,,QISYAT,n,n
chand,652467,,QISYEX,n,n
chand,652468,,QISYIB,n,n
chand,904783,,QIYROH,y,y
chand,162349,,QODBAM,n,n
chand,1001810,,QOHQAH,n,n
chand,1001810,,QOHQAH01,n,n
chand,708484,,QOJYIY,y,n
chand,708485,,QOJYOE,y,y
chand,679265,,QOKFEC,y,y
chand,679266,,QOKFIG,y,y
chand,679267,,QOKFOM,y,y
chand,679268,,QOKFUS,y,y
chand,679269,,QOKGAZ,y,n
chand,137275,,QORLUE,y,n
chand,137276,,QORMAL,y,n
chand,137278,,QORMIT,y,n
chand,829003,,QQQEPV01,y,n
chand,1048393,,QUCTIT,y,n
chand,1048394,,QUCTOZ,y,n
chand,1048395,,QUCTUF,y,n
chand,756699,,QUDCIC,y,y
chand,737015,,QULSEW,y,n
chand,757384,,QURTUT,y,n
chand,1412084,,QUVXOW,y,y
chand,1412085,,QUVXUC,y,y
chand,210838,,RALKAR,y,y
chand,210837,,RALKEV,y,y
chand,269656,,RALKIZ,y,y
chand,None,,RAWZOE,n,n
chand,None,,RAWZUK,n,n
chand,1456379,,RAYCOM,y,y
chand,1527240,,REBDEI01,y,n
chand,861100,,REBKIU,y,y
chand,861101,,REBKOA,y,y
chand,1534306,,REDLAQ,y,n
chand,1534309,,REDLIY,n,n
chand,911000,,REJBOZ,y,y
chand,911001,,REJBUF,y,n
chand,911002,,REJCAM,y,y
chand,911003,,REJCEQ,n,n
chand,911004,,REJCIU,n,n
chand,617212,,REJXEK,n,n
chand,617213,,REJXIO,n,n
chand,617214,,REJXOU,n,n
chand,617215,,REJXUA,n,n
chand,617216,,REJYAH,n,n
chand,617217,,REJYEL,n,n
chand,617218,,REJYIP,n,n
chand,617219,,REJYOV,n,n
chand,617220,,REJYUB,n,n
chand,617221,,REJZAI,n,y
chand,617222,,REJZEM,n,n
chand,1029777,,REKZOZ,n,n
chand,1447127,,REPYOD,n,n
chand,1447128,,REPYUJ,y,n
chand,296001,,REQBOF,y,y
chand,908148,,RERYUL,y,y
chand,876152,,RERZAS,n,n
chand,1582493,,RESYIA,y,y
chand,1582494,,RESYOG,y,y
chand,1582495,,RESYUM,y,y
chand,898171,,RIHRUX,y,y
chand,945440,,RIRROB,y,n
chand,945441,,RIRRUH,y,n
chand,945442,,RIRSAO,y,n
chand,675588,,ROBLUQ,y,y
chand,681946,,ROBMAX,y,y
chand,1028361,,ROKJAE,n,n
chand,1028363,,ROKJIM,y,y
chand,1403470,,RUSYUB,y,y
chand,1410723,,SADNIX,y,n
chand,248086,,SAFPIZ,n,n
chand,248087,,SAFPOF,n,n
chand,248366,,SAFZEF,n,n
chand,1509951,,SAQFAU,n,y
chand,1509993,,SAQFEY,n,n
chand,1509994,,SAQFIC,n,n
chand,1509995,,SAQFOI,n,n
chand,None,,SAQLEB,n,n
chand,None,,SAQLIF,y,y
chand,1529139,,SAXNIR,y,y
chand,1535356,,SAYROC,n,y
chand,1535357,,SAYRUI,n,y
chand,1535358,,SAYSAP,n,n
chand,260922,,SAYSER,n,y
chand,1535359,,SAYSET,y,n
chand,260923,,SAYSIV,y,y
chand,1535361,,SAYSIX,y,n
chand,291457,,SAYSOB,y,y
chand,291458,,SAYSUH,n,n
chand,291459,,SAYTAO,n,n
chand,198156,,SEBQUL,n,y
chand,198156,,SEBQUL01,n,y
chand,None,,SEBVUQ,n,n
chand,198155,,SEBVUQ01,n,n
chand,198158,,SEHQIF,n,n
chand,198158,,SEHQIF01,n,n
chand,198159,,SEJTOQ,n,n
chand,198159,,SEJTOQ01,n,n
chand,1550555,,SELPOR,n,n
chand,1550558,,SELPUX,n,n
chand,1550559,,SELQAE,y,n
chand,938096,,SENXOA,y,n
chand,None,,SEPYAN,y,y
chand,1578158,,SERWAQ,y,y
chand,1578159,,SERWEU,y,y
chand,1578160,,SERWIY,y,n
chand,1578161,,SERWOE,y,y
chand,1578162,,SERWUK,y,y
chand,None,,SICBOV,n,n
chand,941863,,SIJBIY,n,n
chand,941862,,SIJBOE,n,n
chand,941861,,SIJBUK,n,n
chand,941860,,SIJCAR,y,y
chand,941859,,SIJCEV,n,n
chand,941858,,SIJCIZ,n,n
chand,941857,,SIJCOF,n,n
chand,953010,,SIJLOO,y,y
chand,953009,,SIJLUU,y,n
chand,953008,,SIJMAB,n,n
chand,1860933,,SIKYAP,y,y
chand,1860934,,SIKYET,y,y
chand,1860935,,SIKYIX,y,y
chand,1860936,,SIKYOD,y,y
chand,947811,,SINDAW,y,n
chand,947812,,SINDEA,y,n
chand,947813,,SINDIE,y,n
chand,947814,,SINDOK,y,n
chand,685862,,SIZDOV,n,n
chand,986609,,SODMEF,y,n
chand,986610,,SODMIJ,y,n
chand,986611,,SODMOP,y,n
chand,986612,,SODMUV,y,n
chand,1032018,,SONPES,y,n
chand,1032019,,SONPIW,n,n
chand,1032020,,SONPOC,n,n
chand,1032021,,SONPUI,n,n
chand,1032022,,SONQAP,n,n
chand,1032023,,SONQET,n,n
chand,1032024,,SONQIX,n,n
chand,1032014,,SOPMER,y,n
chand,1032015,,SOPMIV,n,n
chand,1032016,,SOPMOB,y,n
chand,1032017,,SOPMUH,y,y
chand,None,,SORHUC,y,n
chand,None,,SOZMEZ,y,y
chand,None,,SOZMID,y,y
chand,None,,SPACOM01,n,n
chand,None,,SUJXAW,y,n
chand,None,,SUKFEJ,y,n
chand,1264096,,SUKFEJ01,y,n
chand,None,,SUKFIN,y,n
chand,739570,,SULXAZ,y,y
chand,739571,,SULXED,y,n
chand,739572,,SULXIH,y,n
chand,1420484,,SUVQUX,y,n
chand,751303,,SUWHOI,y,y
chand,751304,,SUWHUO,y,y
chand,751305,,SUWJAW,y,y
chand,751306,,SUWJEA,y,y
chand,751307,,SUWJIE,y,y
chand,751308,,SUWJOK,y,y
chand,751309,,SUWJUQ,y,y
chand,751310,,SUWKAX,y,y
chand,751311,,SUWKEB,y,y
chand,751312,,SUWKIF,y,y
chand,751313,,SUWKOL,y,y
chand,751314,,SUWKUR,y,y
chand,751315,,SUWLAY,y,y
chand,1012524,,SUZPAG,n,n
chand,None,,TALLUN,y,y
chand,None,,TALTAB,n,n
chand,None,,TATWAM,n,n
chand,None,,TATWEQ,n,n
chand,266585,,TAVGIH,y,y
chand,266584,,TAVGON,y,y
chand,None,,TAWFEC,y,n
chand,None,,TAWFIG,y,n
chand,604710,,TESZEX,n,n
chand,604712,,TESZOH,y,n
chand,604713,,TESZUN,n,y
chand,604714,,TETBAW,n,n
chand,1839864,,TEWBUV,y,n
chand,1269989,,TEYBUU,n,n
chand,1569817,,TEZWAZ,y,n
chand,1569817,,TEZWAZ01,y,n
chand,1569818,,TEZWED,y,n
chand,1569818,,TEZWED01,y,n
chand,1569819,,TEZWIH,y,y
chand,1569819,,TEZWIH01,y,y
chand,1569820,,TEZWON,y,y
chand,1569820,,TEZWON01,y,y
chand,1814486,,TEZWUT01,y,n
chand,601287,,TIKYIW,n,n
chand,602420,,TIKYOC,n,n
chand,921361,,TIYKIX01,y,y
chand,659600,,TIZJUI,y,y
chand,659601,,TIZKAP,y,n
chand,659602,,TIZKET,y,y
chand,659603,,TIZKIX,y,n
chand,659604,,TIZKOD,y,n
chand,659605,,TIZKUJ,y,n
chand,994235,,TOHCEA,n,n
chand,994236,,TOHCIE,n,n
chand,994237,,TOHCOK,n,n
chand,994238,,TOHCUQ,n,n
chand,692463,,TOLBUS,y,n
chand,692464,,TOLCAZ,y,n
chand,692465,,TOLCED,y,n
chand,692466,,TOLCIH,y,n
chand,692467,,TOLCON,y,n
chand,692468,,TOLCUT,y,n
chand,692469,,TOLDAA,y,y
chand,680989,,TOLWEX,n,n
chand,996793,,TOLWUO,y,n
chand,996794,,TOLXAV,y,n
chand,996795,,TOLXEZ,y,n
chand,996796,,TOLXID,y,n
chand,None,,TOPNIW,n,n
chand,1008697,,TORHAL,y,y
chand,692470,,TORWAZ,y,y
chand,692471,,TORWAZ01,y,y
chand,1274328,,TOSBOS,n,n
chand,None,,TOTQEY,y,n
chand,None,,TOTQIC,n,n
chand,None,,TOTQOI,n,n
chand,None,,TOTQUO,n,n
chand,None,,TOYBOY,n,y
chand,None,,TOYBUE,y,y
chand,149534,,TUNPUN01,y,y
chand,None,,TUPLEV,y,n
chand,745870,,TUZJAA,y,y
chand,824793,,UBAFIO,n,n
chand,174384,,UDALOA,n,n
chand,174386,,UDAMAN,n,n
chand,288843,,UDESOM,n,n
chand,288844,,UDESUS,n,n
chand,623811,,UFOFUR,y,n
chand,623812,,UFOGAY,y,n
chand,171422,,UGAWEE,y,n
chand,171423,,UGAWII,y,y
chand,993646,,UGIHOJ,n,n
chand,197431,,UGUVUN,y,y
chand,174494,,UHADUC,y,n
chand,1414414,,UJELIG,y,y
chand,1414415,,UJELOM,y,y
chand,1414416,,UJELUS,y,y
chand,1414417,,UJEMAZ,y,y
chand,1414418,,UJEMED,y,y
chand,1414419,,UJEMIH,y,y
chand,1414420,,UJEMON,y,n
chand,1414421,,UJEMUT,y,y
chand,815369,,UJEWIQ01,n,y
chand,789414,,UMOSIZ,y,y
chand,1425924,,UNEDAU,n,n
chand,1477976,,UPOVAY,y,n
chand,1477977,,UPOVEC,y,n
chand,1477978,,UPOVIG,y,n
chand,1477979,,UPOVOM,y,n
chand,1477980,,UPOVUS,y,n
chand,1477895,,UPUHOE,y,y
chand,759091,,USUDOC,n,n
chand,759092,,USUDUI,n,n
chand,759093,,USUFAQ,y,n
chand,759094,,USUFEU,y,n
chand,1486252,,USUXIR,n,n
chand,1486253,,USUXOX,n,n
chand,1486254,,USUXUD,n,n
chand,1486255,,USUYAK,y,n
chand,1486256,,USUYEO,y,y
chand,1486257,,USUYIS,y,y
chand,1486258,,USUYOY,y,n
chand,1451487,,UTEGEH,n,y
chand,1451488,,UTEGIL,y,y
chand,1451489,,UTEGOR,y,n
chand,999831,,UTIGUB,n,n
chand,999832,,UTIHAI,n,n
chand,840982,,UWUYER,y,n
chand,840983,,UWUYIV,y,y
chand,840984,,UWUYOB,n,n
chand,1010391,,UXECOR,n,y
chand,768522,,UYIZAE,n,n
chand,768523,,UYIZEI,y,y
chand,768524,,UYIZIM,n,n
chand,775292,,UYIZOS,y,n
chand,950163,,UYUDAV,n,n
chand,1490848,,UZUXEU,y,n
chand,1420990,,VACJAN,y,n
chand,1420991,,VACJER,n,n
chand,1420992,,VACJIV,y,y
chand,183481,,VAJLAU,y,n
chand,183482,,VAJLEY,y,n
chand,None,,VANNUT,y,n
chand,111857,,VARROV,y,y
chand,111858,,VARSIQ,y,n
chand,814574,,VAWQAN,y,n
chand,814575,,VAWQER,y,y
chand,None,,VAZVAT,n,n
chand,None,,VAZVEX,n,n
chand,1552985,,VEKBUL,y,n
chand,920423,,VEMQAH02,y,n
chand,1549758,,VENBOI,n,y
chand,926955,,VEZKUI,y,y
chand,1814527,,VEZSAX,y,n
chand,1283372,,VIDCIU,y,y
chand,1842341,,VIGJON,y,y
chand,1842342,,VIGJUT,y,y
chand,1842343,,VIGKAA,y,y
chand,1842344,,VIGKEE,y,y
chand,1842345,,VIGKII,y,y
chand,1842346,,VIGKOO,y,y
chand,1842347,,VIGKUU,y,y
chand,624073,,VIJXIW,y,y
chand,159642,,VIQXAU,y,y
chand,159643,,VIQXEY,n,n
chand,159644,,VIQXIC,y,y
chand,782634,,VOFGOO,y,n
chand,782633,,VOFGUU,y,n
chand,694182,,VOJTOE,y,n
chand,694183,,VOJTUK,y,n
chand,694184,,VOJVAS,y,y
chand,694185,,VOJVEW,y,n
chand,694186,,VOJVIA,y,n
chand,1020356,,VOKPAO,y,y
chand,1020357,,VOKPES,y,y
chand,1020358,,VOKPIW,y,y
chand,1020359,,VOKPOC,y,y
chand,1020360,,VOKPUI,y,y
chand,1020380,,VOKWAV,y,y
chand,1020381,,VOKWEZ,y,n
chand,None,,VORTOL,y,n
chand,None,,VOTZAF,n,n
chand,None,,VOTZEJ,n,y
chand,906504,,VOVPAZ,n,y
chand,906501,,VOVVIN,n,y
chand,1016412,,VOWBAM,n,n
chand,1016414,,VOXNAZ,y,y
chand,1288221,,VUPHIX,y,n
chand,1401022,,VUVKEE,y,n
chand,1401023,,VUVKII,y,n
chand,1401024,,VUVKOO,y,n
chand,1401025,,VUVKUU,y,n
chand,1401026,,VUVLAB,y,n
chand,1401027,,VUVLEF,y,n
chand,132802,,VUZRIR,n,n
chand,214798,,WADNOF,y,n
chand,236234,,WAFGEQ,y,n
chand,236235,,WAFGIU,y,y
chand,1438097,,WAHWOU,n,n
chand,1438098,,WAHWUA,y,y
chand,1438099,,WAHXAH,y,n
chand,1510569,,WAMXIU,y,y
chand,1510570,,WAMXOA,y,y
chand,815366,,WANDOG,n,n
chand,815367,,WANDUM,n,n
chand,815368,,WANFAU,n,n
chand,691308,,WAYNIV,y,n
chand,1527237,,WEHJIF01,n,n
chand,270025,,WEKGID,n,n
chand,138262,,WEVYEB,n,n
chand,775748,,WEWBIL,y,y
chand,775747,,WEWBOR,y,n
chand,775746,,WEWBUX,y,y
chand,600511,,WEZQAU,n,n
chand,1814180,,WIBQIK,y,n
chand,1814181,,WIBQOQ,n,n
chand,1814182,,WIBQUW,n,n
chand,1528444,,WICPEG,n,n
chand,1528446,,WICPIK,y,y
chand,1528448,,WICPOQ,y,n
chand,1528449,,WICPUW,y,y
chand,1528445,,WICQOR,n,n
chand,1528447,,WICREI,n,y
chand,1293518,,WIGZAN,n,n
chand,1293519,,WIGZER,n,n
chand,1293520,,WIGZIV,n,y
chand,148859,,WIHNOQ,n,n
chand,148860,,WIHQAF,n,n
chand,659867,,WIJSIS,n,y
chand,659868,,WIJSOY,n,n
chand,989884,,WITBUY,n,n
chand,989885,,WITCAF,y,y
chand,989886,,WITCEJ,y,y
chand,989887,,WITCIN,n,n
chand,989888,,WITCOT,n,n
chand,989889,,WITCUZ,n,n
chand,979670,,WOFCOL,n,n
chand,979671,,WOFCUR,y,n
chand,979672,,WOFDAY,n,n
chand,979673,,WOFDEC,y,n
chand,979674,,WOFDIG,y,n
chand,681405,,WOHTOD,y,n
chand,681406,,WOHTUJ,y,y
chand,681407,,WOHVAR,y,n
chand,979246,,WOKKOY,y,y
chand,979247,,WOKKUE,y,y
chand,979248,,WOKLAL,y,y
chand,1018346,,WOYFAT,y,y
chand,1018347,,WOYFEX,y,n
chand,1018348,,WOYFIB,y,y
chand,1018349,,WOYFOH,y,n
chand,1021256,,WOYRUZ,n,y
chand,1021258,,WOYSAG,n,n
chand,1021259,,WOYSEK,n,y
chand,637102,,WUVZAP,y,n
chand,637103,,WUVZET,y,n
chand,192010,,WUWQIO,n,y
chand,192010,,WUWQIO01,n,y
chand,150599,,XAFBOV,n,n
chand,138906,,XAFQAW,y,n
chand,249888,,XAGKOG,n,y
chand,1410724,,XAJPEG,y,n
chand,1407851,,XAJWIR,n,y
chand,141349,,XAMFEW,y,y
chand,844825,,XARDEB,y,y
chand,1510789,,XATNAK,y,n
chand,1510790,,XATNEO,y,n
chand,265716,,XAXJUC,y,n
chand,265717,,XAXKAJ,n,n
chand,889957,,XECREE,y,y
chand,156742,,XEHSOS,y,y
chand,156742,,XEHSOS01,y,y
chand,618519,,XEQMAH01,n,n
chand,618520,,XEQMEL01,n,n
chand,894974,,XETVAV,y,n
chand,894973,,XETVEZ,y,n
chand,894971,,XETVOJ,y,n
chand,162138,,XETXEZ,y,n
chand,293801,,XEWKIU,y,n
chand,293802,,XEWKOA,n,n
chand,293803,,XEWKUG,n,n
chand,618518,,XEXJIT01,n,n
chand,1581133,,XIDFIC,y,n
chand,1581134,,XIDFOI,y,y
chand,940106,,XIKLUB,y,n
chand,1536817,,XIKMIQ,n,n
chand,1820446,,XIPGIP,n,y
chand,1820447,,XIPGOV,y,y
chand,1839988,,XIPGUB,n,n
chand,1839990,,XIPHAI,n,n
chand,1839991,,XIPHEM,n,n
chand,1839992,,XIPHIQ,n,n
chand,None,,XISFEK,y,n
chand,668334,,XOCFIF,y,y
chand,1010275,,XODFAZ,y,y
chand,694874,,XOFRAM,y,y
chand,694875,,XOFREQ,y,y
chand,694876,,XOFRIU,y,y
chand,694877,,XOFROA,y,y
chand,694878,,XOFRUG,y,y
chand,694879,,XOFSAN,y,y
chand,694880,,XOFSER,y,n
chand,694881,,XOFSIV,y,y
chand,694882,,XOFSOB,y,y
chand,694883,,XOFSUH,y,y
chand,694884,,XOFTAO,y,y
chand,1027758,,XOSZEM,y,y
chand,1027759,,XOSZIQ,y,y
chand,1027760,,XOSZOW,y,y
chand,1027761,,XOSZUC,y,y
chand,1027762,,XOTBAL,y,y
chand,196609,,XUJMAQ,y,y
chand,752064,,XURXAK,n,n
chand,752065,,XURXEO,y,n
chand,1457916,,YACHIW,y,n
chand,1457901,,YACHOC,n,y
chand,1490850,,YACLUM,y,n
chand,1490849,,YACYAF,y,y
chand,847196,,YALWAL,y,y
chand,813794,,YAQGII,n,n
chand,813795,,YAQGOO,n,n
chand,None,,YAZBEG,y,y
chand,None,,YAZBIK,y,y
chand,868361,,YAZMUJ,y,y
chand,903826,,YEKXAP,n,n
chand,None,,YELZEU,y,n
chand,None,,YELZIY,y,n
chand,None,,YEMCIC,y,n
chand,286422,,YEMDUQ,n,y
chand,1301310,,YENBUO,y,y
chand,None,,YENCAV,y,y
chand,None,,YETLEO,n,n
chand,None,,YEWSOI,n,n
chand,None,,YEWSUO,n,n
chand,None,,YEYKIW,y,n
chand,1824857,,YIDMEG,n,n
chand,1824858,,YIDMIK,y,y
chand,1824859,,YIDMOQ,y,y
chand,978374,,YIZDAO,y,n
chand,978375,,YIZDES,y,n
chand,978376,,YIZDIW,y,y
chand,679216,,YOHQES,y,n
chand,1305344,,YOPNAS02,y,n
chand,1049781,,YOTWOV,n,n
chand,1049785,,YOTXIQ,y,n
chand,1021821,,YOWMIG,n,n
chand,715762,,YOXCIY,y,n
chand,715763,,YOXCOE,y,n
chand,715764,,YOXCUK,y,n
chand,1049990,,YOZPUA,y,n
chand,1049991,,YOZQAH,y,n
chand,1049992,,YOZQEL,y,n
chand,1049993,,YOZQIP,y,n
chand,None,,YUCDEF,y,n
chand,1018883,,YUCHOV,y,n
chand,1306264,,YUCRUJ,y,n
chand,750527,,YUCXUQ,y,n
chand,1024089,,YUDGEL,y,y
chand,1024094,,YUDGIP,y,y
chand,None,,YUDGOT,y,y
chand,1024095,,YUDGOV,y,y
chand,1017261,,YUJKIZ,y,n
chand,1044806,,YUJKUL,y,n
chand,1045711,,YUJLAS,y,n
chand,1045712,,YUJLEW,y,n
chand,716145,,YUMQAZ,y,y
chand,716146,,YUMQED,y,y
chand,978769,,YUMZUD,y,n
chand,None,,YUPZOY,n,n
chand,None,,YUPZUE,y,n
chand,1435318,,YUQNIJ,n,n
chand,1435319,,YUQNOP,n,n
chand,1435320,,YUQNUV,n,n
chand,1435324,,YUQPOR,n,n
chand,1435325,,YUQPUX,n,n
chand,1435326,,YUQQAE,n,n
chand,1403511,,YURJAY,y,n
chand,1403512,,YURJEC,y,n
chand,1033676,,YUSJOL01,y,n
chand,None,,ZAMHAW,y,n
chand,None,,ZARBAV,n,n
chand,None,,ZEBNEZ,n,y
chand,1559154,,ZEFJAY,y,y
chand,None,,ZEHWOY,n,n
chand,1571830,,ZIDDOI,y,n
chand,942397,,ZIDMAC,y,n
chand,942398,,ZIDMEG,y,n
chand,942399,,ZIDMIK,y,n
chand,942400,,ZIDMOQ,y,n
chand,798562,,ZIXGUK,y,y
chand,987982,,ZOJPIZ,y,n
chand,987983,,ZOJPOF,y,n
chand,987984,,ZOJPUL,y,n
chand,987985,,ZOJQAS,y,n
chand,None,,ZUDJAJ,y,n
chand,1024022,,ZUFCAG,y,y
chand,126562,,ZUHDOV,y,n
chand,None,,ZUJROL,n,n
chand,None,,ZUJRUR,y,n
chand,1316401,,ZUKPEA,n,n
chand,1317361,,ZUWXOE,y,y
chand,1056281,,ZUXVOF,y,y
chand,None,,ZUYCOL,y,y
chand,None,,ZZZJAI,y,n
a.i.cooper,854887,,CAHTAI,y,y
a.i.cooper,1427083,,GUSRAP,y,y
a.i.cooper,1427084,,GUSRET,y,y
a.i.cooper,1427085,,GUSRIX,y,y
a.i.cooper,1427086,,GUSROD,y,y
a.i.cooper,1427087,,GUSRUJ,y,y
a.i.cooper,1427088,,GUSSAQ,y,y
a.i.cooper,1427089,,GUSSEU,y,y
a.i.cooper,1007642,,UPAKUT,y,y
a.i.cooper,1409203,,UPALAA,y,y
a.i.cooper,1409204,,UPALEE,y,y
C.Zhong,None,,ZODHUV,y,n
C.Zhong,None,,ZODHUX,y,n
K.N.Raymond,160023,,ADODOM,y,n
K.N.Raymond,164710,,ADODUS,y,n
K.N.Raymond,None,,APRACO,y,y
K.N.Raymond,1109832,,BEZNOJ,y,n
K.N.Raymond,None,,BIHRIT,n,y
K.N.Raymond,None,,BIHROZ,n,y
K.N.Raymond,None,,BIHRUF,n,n
K.N.Raymond,None,,BILSIY,y,n
K.N.Raymond,None,,BILSOE,n,y
K.N.Raymond,None,,BOBWEU,y,n
K.N.Raymond,None,,BOBWIY,y,n
K.N.Raymond,None,,BOBWOE,y,y
K.N.Raymond,953011,,BOBZUP,y,y
K.N.Raymond,1114183,,BOSMOL,n,n
K.N.Raymond,1114184,,BOSMOL10,y,n
K.N.Raymond,764365,,BUVNUC,y,y
K.N.Raymond,None,,BZCPCU10,n,n
K.N.Raymond,1120685,,CATETH,y,n
K.N.Raymond,1120987,,CAWTEZ,y,n
K.N.Raymond,1120988,,CAWTID,y,n
K.N.Raymond,1120989,,CAWTOJ,y,y
K.N.Raymond,1121125,,CAYCOU,y,n
K.N.Raymond,None,,CECATI,y,n
K.N.Raymond,1122922,,CELWEV,y,n
K.N.Raymond,653573,,CIFKIM,y,n
K.N.Raymond,653574,,CIFKOS,y,y
K.N.Raymond,1125161,,CIGTUH,y,n
K.N.Raymond,None,,CIGVAP,y,n
K.N.Raymond,1125163,,CIGVET,y,y
K.N.Raymond,118969,,CIMQOE,y,y
K.N.Raymond,118970,,CIMQUK,y,y
K.N.Raymond,117432,,CIMROF,y,y
K.N.Raymond,None,,CIWXEL10,y,y
K.N.Raymond,None,,COCTCE,n,n
K.N.Raymond,1129158,,COLCUR,y,n
K.N.Raymond,1129159,,COLCUR11,y,y
K.N.Raymond,None,,COMTBH,n,n
K.N.Raymond,None,,CPPYYB,n,n
K.N.Raymond,None,,CPPYYB01,y,n
K.N.Raymond,1131561,,CPYRZU,n,n
K.N.Raymond,None,,CRMTBH,n,n
K.N.Raymond,None,,CRTNCN,y,n
K.N.Raymond,1131720,,CRTNCN01,y,n
K.N.Raymond,None,,CULNIG,y,n
K.N.Raymond,None,,CULNIG10,y,n
K.N.Raymond,None,,CULNOM,y,y
K.N.Raymond,1133148,,CULNOM10,y,y
K.N.Raymond,1134447,,CXBHFU,n,y
K.N.Raymond,None,,CYOCTH,y,n
K.N.Raymond,None,,DAGZIU,n,y
K.N.Raymond,None,,DAGZIU01,n,y
K.N.Raymond,None,,DAGZOA,n,y
K.N.Raymond,None,,DAGZUG,n,y
K.N.Raymond,None,,DANZIB,y,n
K.N.Raymond,None,,DANZOH,y,n
K.N.Raymond,135636,,DARQES,y,y
K.N.Raymond,135637,,DARQIW,y,n
K.N.Raymond,135638,,DARQOC,y,y
K.N.Raymond,135639,,DARQUI,y,y
K.N.Raymond,None,,DCPDTH,y,n
K.N.Raymond,1138771,,DENCRB,y,n
K.N.Raymond,1139516,,DEWNAU,y,y
K.N.Raymond,None,,DIBKOO,y,y
K.N.Raymond,None,,DIBKUU,y,n
K.N.Raymond,None,,DIBLAB,y,y
K.N.Raymond,None,,DMCPHF,n,n
K.N.Raymond,None,,DMCPMN,n,n
K.N.Raymond,1142641,,DMFERR01,n,n
K.N.Raymond,None,,DOGSEX,y,n
K.N.Raymond,None,,DOGSOH,n,y
K.N.Raymond,719750,,DORGEX,y,y
K.N.Raymond,1145614,,DTNCRI,y,n
K.N.Raymond,118434,,DUCXAA,y,y
K.N.Raymond,118435,,DUCZEG,y,y
K.N.Raymond,118436,,DUCZIK,y,y
K.N.Raymond,118437,,DUCZOQ,y,y
K.N.Raymond,None,,EACODX10,y,n
K.N.Raymond,816508,,ECACUI,y,y
K.N.Raymond,289563,,ECOJEM,n,n
K.N.Raymond,1148604,,EDCRCN,y,n
K.N.Raymond,None,,EIPCYC10,y,y
K.N.Raymond,146285,,EMEVUN,y,y
K.N.Raymond,None,,EMSBHC10,y,y
K.N.Raymond,1149685,,ENCOPN,y,n
K.N.Raymond,None,,ETDHCO,y,n
K.N.Raymond,101639,,FABQII,y,y
K.N.Raymond,101640,,FABQOO,y,y
K.N.Raymond,101280,,FABQUU,y,n
K.N.Raymond,None,,FADNAZ,y,y
K.N.Raymond,1153587,,FEBYIU,y,y
K.N.Raymond,None,,FEMTBH,n,n
K.N.Raymond,262689,,FERJES,y,y
K.N.Raymond,262690,,FERJIW,y,y
K.N.Raymond,262691,,FERJOC,y,y
K.N.Raymond,103117,,FESJES,y,y
K.N.Raymond,103118,,FESLEU,y,y
K.N.Raymond,None,,FLVNNI,n,n
K.N.Raymond,1160572,,FUDRUR,y,y
K.N.Raymond,None,,FUDRUR10,y,y
K.N.Raymond,1423519,,FUSMAJ,y,y
K.N.Raymond,792685,,GAKGOQ,y,y
K.N.Raymond,100947,,GARWUR,y,y
K.N.Raymond,100947,,GARWUR01,y,y
K.N.Raymond,100947,,GARWUR02,y,y
K.N.Raymond,101007,,GARYAZ,y,y
K.N.Raymond,101007,,GARYAZ01,y,y
K.N.Raymond,None,,GEZJAW,y,n
K.N.Raymond,1168327,,GIPBOW,y,y
K.N.Raymond,1168328,,GIPBUC,y,y
K.N.Raymond,1168655,,GIRXEK,n,n
K.N.Raymond,115980,,GIWLED,y,n
K.N.Raymond,115981,,GIWLIH,y,n
K.N.Raymond,121635,,GOVNEK,y,y
K.N.Raymond,121636,,GOVNIO,y,y
K.N.Raymond,121637,,GOVPOW,y,y
K.N.Raymond,121638,,GOVPUC,y,n
K.N.Raymond,101878,,GOYGEG,y,y
K.N.Raymond,109439,,GOYGIK,y,y
K.N.Raymond,1521534,,HAFLOS,y,y
K.N.Raymond,102065,,HAKNIQ,y,n
K.N.Raymond,102066,,HAKQAL,y,n
K.N.Raymond,102067,,HAKQEP,y,y
K.N.Raymond,102068,,HAKQIT,y,n
K.N.Raymond,623796,,HENWED,y,y
K.N.Raymond,None,,HEZDEW,y,y
K.N.Raymond,None,,HFCATH,y,n
K.N.Raymond,1175765,,HFCATH10,y,y
K.N.Raymond,718468,,HOMROR,y,y
K.N.Raymond,718469,,HOMRUX,y,y
K.N.Raymond,718470,,HOMSAE,y,y
K.N.Raymond,718471,,HOMSEI,y,y
K.N.Raymond,None,,HOMVUA,n,n
K.N.Raymond,100205,,HOMWAH,n,n
K.N.Raymond,None,,HOMWEL,y,n
K.N.Raymond,None,,HOMWIP,y,n
K.N.Raymond,791041,,HUYDAH,n,n
K.N.Raymond,791042,,HUYDEL,y,y
K.N.Raymond,791043,,HUYDIP,y,y
K.N.Raymond,847643,,IBEQUD,y,y
K.N.Raymond,847644,,IBERAK,y,y
